Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
TE,Jordan Thomas (11239722),Jordan Thomas,11239722,TE/FLEX,2500,HOU@TEN 09/16/2018 01:00PM ET,HOU,3.7
TE,Anthony Firkser (11239742),Anthony Firkser,11239742,TE/FLEX,2500,HOU@TEN 09/16/2018 01:00PM ET,TEN,0
TE,Beau Brinkley (11239744),Beau Brinkley,11239744,TE/FLEX,2500,HOU@TEN 09/16/2018 01:00PM ET,TEN,0
TE,Joshua Perkins (11239688),Joshua Perkins,11239688,TE/FLEX,2500,PHI@TB 09/16/2018 01:00PM ET,PHI,0
TE,Richard Rodgers (11239690),Richard Rodgers,11239690,TE/FLEX,2500,PHI@TB 09/16/2018 01:00PM ET,PHI,0
TE,Alan Cross (11239746),Alan Cross,11239746,TE/FLEX,2500,PHI@TB 09/16/2018 01:00PM ET,TB,0
TE,Antony Auclair (11239748),Antony Auclair,11239748,TE/FLEX,2500,PHI@TB 09/16/2018 01:00PM ET,TB,0
TE,James Winchester (11239750),James Winchester,11239750,TE/FLEX,2500,KC@PIT 09/16/2018 01:00PM ET,KC,0
TE,Alex Ellis (11239752),Alex Ellis,11239752,TE/FLEX,2500,KC@PIT 09/16/2018 01:00PM ET,KC,0
TE,Xavier Grimble (11239754),Xavier Grimble,11239754,TE/FLEX,2500,KC@PIT 09/16/2018 01:00PM ET,PIT,0
TE,Chris Herndon (11239692),Chris Herndon,11239692,TE/FLEX,2500,MIA@NYJ 09/16/2018 01:00PM ET,NYJ,0
TE,Eric Tomlinson (11239694),Eric Tomlinson,11239694,TE/FLEX,2500,MIA@NYJ 09/16/2018 01:00PM ET,NYJ,1.7
TE,Neal Sterling (11239696),Neal Sterling,11239696,TE/FLEX,2500,MIA@NYJ 09/16/2018 01:00PM ET,NYJ,5.7
TE,Durham Smythe (11239756),Durham Smythe,11239756,TE/FLEX,2500,MIA@NYJ 09/16/2018 01:00PM ET,MIA,0
TE,A.J. Derby (11239758),A.J. Derby,11239758,TE/FLEX,2500,MIA@NYJ 09/16/2018 01:00PM ET,MIA,0
TE,Gavin Escobar (11239760),Gavin Escobar,11239760,TE/FLEX,2500,MIA@NYJ 09/16/2018 01:00PM ET,MIA,0
DST,Jets  (11239806),Jets ,11239806,DST,2500,MIA@NYJ 09/16/2018 01:00PM ET,NYJ,26
TE,Jason Croom (11239720),Jason Croom,11239720,TE/FLEX,2500,LAC@BUF 09/16/2018 01:00PM ET,BUF,3.8
TE,Logan Thomas (11239724),Logan Thomas,11239724,TE/FLEX,2500,LAC@BUF 09/16/2018 01:00PM ET,BUF,3.4
TE,Khari Lee (11239762),Khari Lee,11239762,TE/FLEX,2500,LAC@BUF 09/16/2018 01:00PM ET,BUF,0
TE,Hunter Henry (11239764),Hunter Henry,11239764,TE/FLEX,2500,LAC@BUF 09/16/2018 01:00PM ET,LAC,0
TE,Sean Culkin (11239766),Sean Culkin,11239766,TE/FLEX,2500,LAC@BUF 09/16/2018 01:00PM ET,LAC,0
TE,Marcedes Lewis (11239698),Marcedes Lewis,11239698,TE/FLEX,2500,MIN@GB 09/16/2018 01:00PM ET,GB,0
TE,Lance Kendricks (11239700),Lance Kendricks,11239700,TE/FLEX,2500,MIN@GB 09/16/2018 01:00PM ET,GB,2.3
