Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Alex Cook (11356608),Alex Cook,11356608,WR/FLEX/S-FLEX,3000,BYU@UW 09/29/2018 08:30PM ET,UW,3.6
WR,Fatu Sua-Godinet (11356611),Fatu Sua-Godinet,11356611,WR/FLEX/S-FLEX,3000,BYU@UW 09/29/2018 08:30PM ET,UW,0
WR,Austin Osborne (11356614),Austin Osborne,11356614,WR/FLEX/S-FLEX,3000,BYU@UW 09/29/2018 08:30PM ET,UW,0
WR,Terrell Bynum (11356617),Terrell Bynum,11356617,WR/FLEX/S-FLEX,3000,BYU@UW 09/29/2018 08:30PM ET,UW,0
WR,Ian Biddle (11356620),Ian Biddle,11356620,WR/FLEX/S-FLEX,3000,BYU@UW 09/29/2018 08:30PM ET,UW,0
WR,DeShon Williams (11356623),DeShon Williams,11356623,WR/FLEX/S-FLEX,3000,BYU@UW 09/29/2018 08:30PM ET,UW,0
WR,Josh Rasmussen (11356626),Josh Rasmussen,11356626,WR/FLEX/S-FLEX,3000,BYU@UW 09/29/2018 08:30PM ET,UW,0
WR,David Pritchard (11356632),David Pritchard,11356632,WR/FLEX/S-FLEX,3000,BYU@UW 09/29/2018 08:30PM ET,UW,0
WR,Jusstis Warren (11356635),Jusstis Warren,11356635,WR/FLEX/S-FLEX,3000,BYU@UW 09/29/2018 08:30PM ET,UW,0
WR,Max Richmond (11356638),Max Richmond,11356638,WR/FLEX/S-FLEX,3000,BYU@UW 09/29/2018 08:30PM ET,UW,0
WR,Michael Neal (11356641),Michael Neal,11356641,WR/FLEX/S-FLEX,3000,BYU@UW 09/29/2018 08:30PM ET,UW,0
WR,Trey Lowe (11356644),Trey Lowe,11356644,WR/FLEX/S-FLEX,3000,BYU@UW 09/29/2018 08:30PM ET,UW,0
WR,Marquis Spiker (11356647),Marquis Spiker,11356647,WR/FLEX/S-FLEX,3000,BYU@UW 09/29/2018 08:30PM ET,UW,0
WR,Jordan Chin (11356650),Jordan Chin,11356650,WR/FLEX/S-FLEX,3000,BYU@UW 09/29/2018 08:30PM ET,UW,0
WR,John Gardner (11356653),John Gardner,11356653,WR/FLEX/S-FLEX,3000,BYU@UW 09/29/2018 08:30PM ET,UW,0
WR,Jack Westover (11356656),Jack Westover,11356656,WR/FLEX/S-FLEX,3000,BYU@UW 09/29/2018 08:30PM ET,UW,0
RB,KJ Hall (11356676),KJ Hall,11356676,RB/FLEX/S-FLEX,3000,BYU@UW 09/29/2018 08:30PM ET,BYU,0
RB,Tanner Jacobson (11356682),Tanner Jacobson,11356682,RB/FLEX/S-FLEX,3000,BYU@UW 09/29/2018 08:30PM ET,BYU,0
