Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Jaylon Redd (11364979),Jaylon Redd,11364979,WR/FLEX/S-FLEX,5300,ORE@CAL 09/29/2018 10:30PM ET,ORE,13.7
RB,Vavae Malepeai (11364561),Vavae Malepeai,11364561,RB/FLEX/S-FLEX,5200,USC@ARIZ 09/29/2018 10:30PM ET,USC,12.5
QB,Chase Forrest (11364843),Chase Forrest,11364843,QB/S-FLEX,5200,ORE@CAL 09/29/2018 10:30PM ET,CAL,0
WR,Diontae Johnson (11365079),Diontae Johnson,11365079,WR/FLEX/S-FLEX,5200,TOL@FRES 09/29/2018 10:30PM ET,TOL,23.2
WR,Vic Wharton III (11364876),Vic Wharton III,11364876,WR/FLEX/S-FLEX,5100,ORE@CAL 09/29/2018 10:30PM ET,CAL,5.8
QB,Brandon McIlwain (11364845),Brandon McIlwain,11364845,QB/S-FLEX,5000,ORE@CAL 09/29/2018 10:30PM ET,CAL,8.77
WR,Kanawai Noa (11364879),Kanawai Noa,11364879,WR/FLEX/S-FLEX,5000,ORE@CAL 09/29/2018 10:30PM ET,CAL,14.45
WR,Johnny Johnson III (11364982),Johnny Johnson III,11364982,WR/FLEX/S-FLEX,5000,ORE@CAL 09/29/2018 10:30PM ET,ORE,12.45
QB,Eli Peters (11365053),Eli Peters,11365053,QB/S-FLEX,5000,TOL@FRES 09/29/2018 10:30PM ET,TOL,1.46
QB,Conor Blount (11364746),Conor Blount,11364746,QB/S-FLEX,4900,ORST@ASU 09/29/2018 10:00PM ET,ORST,11.22
WR,Trevon Bradford (11364779),Trevon Bradford,11364779,WR/FLEX/S-FLEX,4900,ORST@ASU 09/29/2018 10:00PM ET,ORST,20.87
RB,Tony Brooks-James (11364958),Tony Brooks-James,11364958,RB/FLEX/S-FLEX,4800,ORE@CAL 09/29/2018 10:30PM ET,ORE,12.82
RB,Stephen Carr (11364567),Stephen Carr,11364567,RB/FLEX/S-FLEX,4700,USC@ARIZ 09/29/2018 10:30PM ET,USC,8.68
QB,Jake Luton (11364748),Jake Luton,11364748,QB/S-FLEX,4700,ORST@ASU 09/29/2018 10:00PM ET,ORST,4.59
WR,Jared Rice (11365173),Jared Rice,11365173,WR/FLEX/S-FLEX,4600,TOL@FRES 09/29/2018 10:30PM ET,FRES,10.73
QB,Jamarye Joiner (11364458),Jamarye Joiner,11364458,QB/S-FLEX,4500,USC@ARIZ 09/29/2018 10:30PM ET,ARIZ,0
QB,Rhett Rodriguez (11364460),Rhett Rodriguez,11364460,QB/S-FLEX,4500,USC@ARIZ 09/29/2018 10:30PM ET,ARIZ,0.89
QB,Andrew Tovar (11364462),Andrew Tovar,11364462,QB/S-FLEX,4500,USC@ARIZ 09/29/2018 10:30PM ET,ARIZ,0
QB,Luke Ashworth (11364464),Luke Ashworth,11364464,QB/S-FLEX,4500,USC@ARIZ 09/29/2018 10:30PM ET,ARIZ,0
QB,Kevin Doyle (11364466),Kevin Doyle,11364466,QB/S-FLEX,4500,USC@ARIZ 09/29/2018 10:30PM ET,ARIZ,0
QB,Brandon Perdue (11364555),Brandon Perdue,11364555,QB/S-FLEX,4500,USC@ARIZ 09/29/2018 10:30PM ET,USC,0
QB,Trevor Scully (11364557),Trevor Scully,11364557,QB/S-FLEX,4500,USC@ARIZ 09/29/2018 10:30PM ET,USC,0
QB,Holden Thomas (11364559),Holden Thomas,11364559,QB/S-FLEX,4500,USC@ARIZ 09/29/2018 10:30PM ET,USC,0
QB,Bobby Avina (11364646),Bobby Avina,11364646,QB/S-FLEX,4500,ORST@ASU 09/29/2018 10:00PM ET,ASU,0
QB,Ryan Kelley (11364648),Ryan Kelley,11364648,QB/S-FLEX,4500,ORST@ASU 09/29/2018 10:00PM ET,ASU,0
QB,Grayson Barry (11364650),Grayson Barry,11364650,QB/S-FLEX,4500,ORST@ASU 09/29/2018 10:00PM ET,ASU,0
QB,Kurt Walding (11364652),Kurt Walding,11364652,QB/S-FLEX,4500,ORST@ASU 09/29/2018 10:00PM ET,ASU,0
QB,Beau Barrington (11364654),Beau Barrington,11364654,QB/S-FLEX,4500,ORST@ASU 09/29/2018 10:00PM ET,ASU,0
WR,Frank Darby (11364683),Frank Darby,11364683,WR/FLEX/S-FLEX,4500,ORST@ASU 09/29/2018 10:00PM ET,ASU,9.7
QB,Nick Moore (11364750),Nick Moore,11364750,QB/S-FLEX,4500,ORST@ASU 09/29/2018 10:00PM ET,ORST,0
QB,Jake Dukart (11364752),Jake Dukart,11364752,QB/S-FLEX,4500,ORST@ASU 09/29/2018 10:00PM ET,ORST,0
QB,Aidan Willard (11364754),Aidan Willard,11364754,QB/S-FLEX,4500,ORST@ASU 09/29/2018 10:00PM ET,ORST,0
QB,Jack Colletto (11364756),Jack Colletto,11364756,QB/S-FLEX,4500,ORST@ASU 09/29/2018 10:00PM ET,ORST,0.91
QB,Robby Rowell (11364847),Robby Rowell,11364847,QB/S-FLEX,4500,ORE@CAL 09/29/2018 10:30PM ET,CAL,0
QB,Mike Irwin (11364949),Mike Irwin,11364949,QB/S-FLEX,4500,ORE@CAL 09/29/2018 10:30PM ET,ORE,0
QB,Tyler Shough (11364951),Tyler Shough,11364951,QB/S-FLEX,4500,ORE@CAL 09/29/2018 10:30PM ET,ORE,0
QB,Bradley Yaffe (11364953),Bradley Yaffe,11364953,QB/S-FLEX,4500,ORE@CAL 09/29/2018 10:30PM ET,ORE,0
QB,Jalen Reese (11365055),Jalen Reese,11365055,QB/S-FLEX,4500,TOL@FRES 09/29/2018 10:30PM ET,TOL,0.5
QB,Carter Bradley (11365057),Carter Bradley,11365057,QB/S-FLEX,4500,TOL@FRES 09/29/2018 10:30PM ET,TOL,0.88
QB,Cross Wilkinson (11365059),Cross Wilkinson,11365059,QB/S-FLEX,4500,TOL@FRES 09/29/2018 10:30PM ET,TOL,0
QB,Ben Wooldridge (11365143),Ben Wooldridge,11365143,QB/S-FLEX,4500,TOL@FRES 09/29/2018 10:30PM ET,FRES,0
QB,Steven Comstock (11365145),Steven Comstock,11365145,QB/S-FLEX,4500,TOL@FRES 09/29/2018 10:30PM ET,FRES,0
QB,Hunter Raquet (11365147),Hunter Raquet,11365147,QB/S-FLEX,4500,TOL@FRES 09/29/2018 10:30PM ET,FRES,0
RB,Ronnie Rivers (11365152),Ronnie Rivers,11365152,RB/FLEX/S-FLEX,4500,TOL@FRES 09/29/2018 10:30PM ET,FRES,0
RB,Gary Brightwell (11364471),Gary Brightwell,11364471,RB/FLEX/S-FLEX,4400,USC@ARIZ 09/29/2018 10:30PM ET,ARIZ,8.82
WR,Jamire Jordan (11365176),Jamire Jordan,11365176,WR/FLEX/S-FLEX,4400,TOL@FRES 09/29/2018 10:30PM ET,FRES,4.8
RB,Aca'Cedric Ware (11364564),Aca'Cedric Ware,11364564,RB/FLEX/S-FLEX,4300,USC@ARIZ 09/29/2018 10:30PM ET,USC,7.55
WR,Isaiah Hodgins (11364782),Isaiah Hodgins,11364782,WR/FLEX/S-FLEX,4300,ORST@ASU 09/29/2018 10:00PM ET,ORST,17.2
WR,Cody Thompson (11365082),Cody Thompson,11365082,WR/FLEX/S-FLEX,4300,TOL@FRES 09/29/2018 10:30PM ET,TOL,15.8
WR,Michael Pittman Jr. (11364591),Michael Pittman Jr.,11364591,WR/FLEX/S-FLEX,4200,USC@ARIZ 09/29/2018 10:30PM ET,USC,8.72
WR,Jacob Breeland (11364985),Jacob Breeland,11364985,WR/FLEX/S-FLEX,4100,ORE@CAL 09/29/2018 10:30PM ET,ORE,10.7
WR,Timmy Hernandez (11364785),Timmy Hernandez,11364785,WR/FLEX/S-FLEX,4000,ORST@ASU 09/29/2018 10:00PM ET,ORST,12.45
RB,Shakif Seymour (11365061),Shakif Seymour,11365061,RB/FLEX/S-FLEX,4000,TOL@FRES 09/29/2018 10:30PM ET,TOL,9.33
RB,Artavis Pierce (11364761),Artavis Pierce,11364761,RB/FLEX/S-FLEX,3900,ORST@ASU 09/29/2018 10:00PM ET,ORST,27.8
WR,Jon'Vea Johnson (11365085),Jon'Vea Johnson,11365085,WR/FLEX/S-FLEX,3900,TOL@FRES 09/29/2018 10:30PM ET,TOL,10.2
WR,Michiah Quick (11365179),Michiah Quick,11365179,WR/FLEX/S-FLEX,3800,TOL@FRES 09/29/2018 10:30PM ET,FRES,5.7
RB,Nathan Tilford (11364474),Nathan Tilford,11364474,RB/FLEX/S-FLEX,3700,USC@ARIZ 09/29/2018 10:30PM ET,ARIZ,0
WR,Jordan Duncan (11364882),Jordan Duncan,11364882,WR/FLEX/S-FLEX,3700,ORE@CAL 09/29/2018 10:30PM ET,CAL,11.23
WR,Brandon Singleton (11364885),Brandon Singleton,11364885,WR/FLEX/S-FLEX,3600,ORE@CAL 09/29/2018 10:30PM ET,CAL,0
RB,Josh Hokit (11365155),Josh Hokit,11365155,RB/FLEX/S-FLEX,3600,TOL@FRES 09/29/2018 10:30PM ET,FRES,3.8
RB,Marcel Dancy (11364852),Marcel Dancy,11364852,RB/FLEX/S-FLEX,3500,ORE@CAL 09/29/2018 10:30PM ET,CAL,8.45
RB,Cyrus Habibi-Likio (11364961),Cyrus Habibi-Likio,11364961,RB/FLEX/S-FLEX,3500,ORE@CAL 09/29/2018 10:30PM ET,ORE,7.6
RB,Derrick Clark (11364855),Derrick Clark,11364855,RB/FLEX/S-FLEX,3400,ORE@CAL 09/29/2018 10:30PM ET,CAL,0.45
RB,Bryant Koback (11365064),Bryant Koback,11365064,RB/FLEX/S-FLEX,3400,TOL@FRES 09/29/2018 10:30PM ET,TOL,7.97
WR,Velus Jones Jr. (11364594),Velus Jones Jr.,11364594,WR/FLEX/S-FLEX,3300,USC@ARIZ 09/29/2018 10:30PM ET,USC,7.5
WR,Brandon Aiyuk (11364686),Brandon Aiyuk,11364686,WR/FLEX/S-FLEX,3300,ORST@ASU 09/29/2018 10:00PM ET,ASU,5.92
RB,Taj Griffin (11364964),Taj Griffin,11364964,RB/FLEX/S-FLEX,3300,ORE@CAL 09/29/2018 10:30PM ET,ORE,6.67
RB,Darrian Felix (11364967),Darrian Felix,11364967,RB/FLEX/S-FLEX,3300,ORE@CAL 09/29/2018 10:30PM ET,ORE,2.9
WR,Cedric Peterson (11364498),Cedric Peterson,11364498,WR/FLEX/S-FLEX,3200,USC@ARIZ 09/29/2018 10:30PM ET,ARIZ,4.47
RB,Trelon Smith (11364659),Trelon Smith,11364659,RB/FLEX/S-FLEX,3200,ORST@ASU 09/29/2018 10:00PM ET,ASU,8.1
WR,Terrell Chatman (11364689),Terrell Chatman,11364689,WR/FLEX/S-FLEX,3200,ORST@ASU 09/29/2018 10:00PM ET,ASU,8.1
WR,Isaiah Smalls (11364788),Isaiah Smalls,11364788,WR/FLEX/S-FLEX,3200,ORST@ASU 09/29/2018 10:00PM ET,ORST,6.07
RB,Travis Dye (11364970),Travis Dye,11364970,RB/FLEX/S-FLEX,3200,ORE@CAL 09/29/2018 10:30PM ET,ORE,6.22
RB,Saevion Johnson (11365158),Saevion Johnson,11365158,RB/FLEX/S-FLEX,3200,TOL@FRES 09/29/2018 10:30PM ET,FRES,8.55
RB,Isaiah Floyd (11364662),Isaiah Floyd,11364662,RB/FLEX/S-FLEX,3100,ORST@ASU 09/29/2018 10:00PM ET,ASU,3.78
RB,B.J. Baylor (11364764),B.J. Baylor,11364764,RB/FLEX/S-FLEX,3100,ORST@ASU 09/29/2018 10:00PM ET,ORST,0.9
WR,Tabari Hines (11364988),Tabari Hines,11364988,WR/FLEX/S-FLEX,3100,ORE@CAL 09/29/2018 10:30PM ET,ORE,12.2
RB,Art Thompkins (11365067),Art Thompkins,11365067,RB/FLEX/S-FLEX,3100,TOL@FRES 09/29/2018 10:30PM ET,TOL,11.17
RB,Darrius Smith (11364477),Darrius Smith,11364477,RB/FLEX/S-FLEX,3000,USC@ARIZ 09/29/2018 10:30PM ET,ARIZ,6.75
RB,Nazar Bombata (11364480),Nazar Bombata,11364480,RB/FLEX/S-FLEX,3000,USC@ARIZ 09/29/2018 10:30PM ET,ARIZ,0
RB,Anthony Mariscal (11364483),Anthony Mariscal,11364483,RB/FLEX/S-FLEX,3000,USC@ARIZ 09/29/2018 10:30PM ET,ARIZ,4.37
RB,Branden Leon (11364486),Branden Leon,11364486,RB/FLEX/S-FLEX,3000,USC@ARIZ 09/29/2018 10:30PM ET,ARIZ,4.05
WR,Bryce Wolma (11364501),Bryce Wolma,11364501,WR/FLEX/S-FLEX,3000,USC@ARIZ 09/29/2018 10:30PM ET,ARIZ,3.3
WR,Jake Peters (11364504),Jake Peters,11364504,WR/FLEX/S-FLEX,3000,USC@ARIZ 09/29/2018 10:30PM ET,ARIZ,0.9
WR,Thomas Reid III (11364507),Thomas Reid III,11364507,WR/FLEX/S-FLEX,3000,USC@ARIZ 09/29/2018 10:30PM ET,ARIZ,0
WR,Stanley Berryhill III (11364510),Stanley Berryhill III,11364510,WR/FLEX/S-FLEX,3000,USC@ARIZ 09/29/2018 10:30PM ET,ARIZ,3.08
WR,Jailen Bailey (11364513),Jailen Bailey,11364513,WR/FLEX/S-FLEX,3000,USC@ARIZ 09/29/2018 10:30PM ET,ARIZ,0
WR,Tre Adams (11364516),Tre Adams,11364516,WR/FLEX/S-FLEX,3000,USC@ARIZ 09/29/2018 10:30PM ET,ARIZ,0
WR,Josh Szott (11364519),Josh Szott,11364519,WR/FLEX/S-FLEX,3000,USC@ARIZ 09/29/2018 10:30PM ET,ARIZ,0
WR,DeVaughn Cooper (11364522),DeVaughn Cooper,11364522,WR/FLEX/S-FLEX,3000,USC@ARIZ 09/29/2018 10:30PM ET,ARIZ,3.63
WR,Jamie Nunley (11364525),Jamie Nunley,11364525,WR/FLEX/S-FLEX,3000,USC@ARIZ 09/29/2018 10:30PM ET,ARIZ,2.05
WR,William Gunnell (11364528),William Gunnell,11364528,WR/FLEX/S-FLEX,3000,USC@ARIZ 09/29/2018 10:30PM ET,ARIZ,0
WR,Brice Vooletich (11364531),Brice Vooletich,11364531,WR/FLEX/S-FLEX,3000,USC@ARIZ 09/29/2018 10:30PM ET,ARIZ,0
WR,Terrence Johnson (11364534),Terrence Johnson,11364534,WR/FLEX/S-FLEX,3000,USC@ARIZ 09/29/2018 10:30PM ET,ARIZ,0
WR,Drew Dixon (11364537),Drew Dixon,11364537,WR/FLEX/S-FLEX,3000,USC@ARIZ 09/29/2018 10:30PM ET,ARIZ,0
WR,Brian Casteel (11364540),Brian Casteel,11364540,WR/FLEX/S-FLEX,3000,USC@ARIZ 09/29/2018 10:30PM ET,ARIZ,0
WR,Zach Williams (11364543),Zach Williams,11364543,WR/FLEX/S-FLEX,3000,USC@ARIZ 09/29/2018 10:30PM ET,ARIZ,2
WR,Thomas Marcus Jr. (11364546),Thomas Marcus Jr.,11364546,WR/FLEX/S-FLEX,3000,USC@ARIZ 09/29/2018 10:30PM ET,ARIZ,0
RB,Markese Stepp (11364570),Markese Stepp,11364570,RB/FLEX/S-FLEX,3000,USC@ARIZ 09/29/2018 10:30PM ET,USC,0
RB,Chris Edmondson (11364573),Chris Edmondson,11364573,RB/FLEX/S-FLEX,3000,USC@ARIZ 09/29/2018 10:30PM ET,USC,0
RB,Quincy Jountti (11364576),Quincy Jountti,11364576,RB/FLEX/S-FLEX,3000,USC@ARIZ 09/29/2018 10:30PM ET,USC,0
RB,Howard Felder Jr. (11364579),Howard Felder Jr.,11364579,RB/FLEX/S-FLEX,3000,USC@ARIZ 09/29/2018 10:30PM ET,USC,0
